State,Location,Latitude,Longitude
Rajasthan,Jhunjhunun Latitude and Longitude,28.12559,75.39797
Rajasthan,Jobner Latitude and Longitude,26.97257,75.38752
Rajasthan,Jodhpur Latitude and Longitude,26.75,72.75
Rajasthan,Kaman Latitude and Longitude,27.65791,77.26908
Rajasthan,Kanor Latitude and Longitude,24.43437,74.26546
Rajasthan,Kapren Latitude and Longitude,25.40529,76.07431
Rajasthan,Karanpur Latitude and Longitude,29.84042,73.45519
Rajasthan,Karauli Latitude and Longitude,26.58,77.1
Rajasthan,Kekri Latitude and Longitude,25.97132,75.14992
Rajasthan,Keshorai Patan Latitude and Longitude,25.29275,75.93948
Rajasthan,Khandela Latitude and Longitude,27.60499,75.502
Rajasthan,Khanpur Latitude and Longitude,24.73241,76.39601
Rajasthan,Khetri Latitude and Longitude,28.00069,75.78644
Rajasthan,Kishangarh Latitude and Longitude,26.59006,74.85397
Rajasthan,Kota Latitude and Longitude,25.17512,75.84412
Rajasthan,Kotputli Latitude and Longitude,27.70207,76.19911
Rajasthan,Kuchaman Latitude and Longitude,27.14745,74.85655
Rajasthan,Kuchera Latitude and Longitude,26.98747,73.97108
Rajasthan,Kumher Latitude and Longitude,27.31657,77.37079
Rajasthan,Kushalgarh Latitude and Longitude,23.19899,74.45074
Rajasthan,Lachhmangarh Sikar Latitude and Longitude,27.82294,75.02754
Rajasthan,Ladnun Latitude and Longitude,27.65312,74.39993
Rajasthan,Lakheri Latitude and Longitude,25.67237,76.17692
Rajasthan,Lalsot Latitude and Longitude,26.55951,76.32915
Rajasthan,Losal Latitude and Longitude,27.4,74.91667
Rajasthan,Mahwah Latitude and Longitude,27.04594,76.93152
Rajasthan,Makrana Latitude and Longitude,27.04361,74.72445
Rajasthan,Malpura Latitude and Longitude,26.2838,75.36458
Rajasthan,Mandal Latitude and Longitude,25.44126,74.56979
Rajasthan,Mandalgarh Latitude and Longitude,25.19407,75.07215
Rajasthan,Mandawar Latitude and Longitude,27.86374,76.54999
Rajasthan,Mangrol Latitude and Longitude,25.33061,76.50973
Rajasthan,Manohar Thana Latitude and Longitude,24.24,76.80182
Rajasthan,Manoharpur Latitude and Longitude,27.29769,75.9495
Rajasthan,Meethari Marwar Latitude and Longitude,27.57615,74.68661
Rajasthan,Merta Latitude and Longitude,26.64859,74.03414
Rajasthan,Mundwa Latitude and Longitude,27.0631,73.82304
Rajasthan,Nadbai Latitude and Longitude,27.22288,77.19569
Rajasthan,Nagar Latitude and Longitude,27.42397,77.09922
Rajasthan,Nagaur Latitude and Longitude,27.20201,73.73394
Rajasthan,Nainwa Latitude and Longitude,25.77145,75.84978
Rajasthan,Napasar Latitude and Longitude,27.96059,73.55913
Rajasthan,Naraina Latitude and Longitude,26.79069,75.20608
Rajasthan,Nasirabad Latitude and Longitude,26.30473,74.73364
Rajasthan,Nathdwara Latitude and Longitude,24.93805,73.82392
Rajasthan,Nawa Latitude and Longitude,27.0195,75.00226
Rajasthan,Nawalgarh Latitude and Longitude,27.85161,75.27384
Rajasthan,Neem ka Thana Latitude and Longitude,27.73976,75.78652
Rajasthan,Nimaj Latitude and Longitude,26.14995,74.00094
Rajasthan,Nimbahera Latitude and Longitude,24.62166,74.67999
Rajasthan,Niwai Latitude and Longitude,26.36073,75.91836
Rajasthan,Nohar Latitude and Longitude,29.18292,74.77064
Rajasthan,Nokha Latitude and Longitude,27.56155,73.47141
Rajasthan,Padampur Latitude and Longitude,29.70885,73.62539
Rajasthan,Pali Latitude and Longitude,25.77276,73.32335
Rajasthan,Partapur Latitude and Longitude,23.59276,74.17396
Rajasthan,Parvatsar Latitude and Longitude,26.88604,74.76602
Rajasthan,Phalodi Latitude and Longitude,27.13102,72.36826
Rajasthan,Phulera Latitude and Longitude,26.87401,75.24171
Rajasthan,Pilani Latitude and Longitude,28.36725,75.60352
Rajasthan,Pilibangan Latitude and Longitude,29.44964,74.10093
Rajasthan,Pindwara Latitude and Longitude,24.79749,73.05505
Rajasthan,Pipar Latitude and Longitude,26.38441,73.54394
Rajasthan,Pirawa Latitude and Longitude,24.15506,76.02728
Rajasthan,Pokaran Latitude and Longitude,26.92007,71.91631
Rajasthan,Pratapgarh Latitude and Longitude,24.03,74.78
Rajasthan,Pushkar Latitude and Longitude,26.49022,74.55211
Rajasthan,Raipur Latitude and Longitude,26.04259,74.02373
Rajasthan,Raisinghnagar Latitude and Longitude,29.53583,73.44917
Rajasthan,Rajakhera Latitude and Longitude,26.89802,78.171
Rajasthan,Rajaldesar Latitude and Longitude,28.02849,74.47442
Rajasthan,Rajgarh Latitude and Longitude,27.23731,76.62243
Rajasthan,Rajsamand Latitude and Longitude,25.23822,73.93503
Rajasthan,Ramganj Mandi Latitude and Longitude,24.64648,75.94325
Rajasthan,Ramgarh Latitude and Longitude,27.25097,75.17893
Rajasthan,Rani Latitude and Longitude,25.35031,73.30885
Rajasthan,Ratangarh Latitude and Longitude,28.08137,74.61854
Rajasthan,Rawatbhata Latitude and Longitude,24.92981,75.59209
Rajasthan,Rawatsar Latitude and Longitude,29.26724,74.40288
Rajasthan,Ringas Latitude and Longitude,27.3636,75.56838
Rajasthan,Sadri Latitude and Longitude,25.18555,73.45288
Rajasthan,Salumbar Latitude and Longitude,24.13524,74.04442
Rajasthan,Sambhar Latitude and Longitude,26.90806,75.19137
Rajasthan,Samdari Latitude and Longitude,25.81299,72.57879
Rajasthan,Sanchor Latitude and Longitude,24.75361,71.7728
Rajasthan,Sangaria Latitude and Longitude,29.79886,74.46683
Rajasthan,Sangod Latitude and Longitude,24.92707,76.28649
Rajasthan,Sardarshahr Latitude and Longitude,28.44062,74.491
Rajasthan,Sarwar Latitude and Longitude,26.06272,75.01104
Rajasthan,Sawai Madhopur Latitude and Longitude,26.02301,76.34408
Rajasthan,Shahpura Latitude and Longitude,25.62094,74.92487
Rajasthan,Sheoganj Latitude and Longitude,25.13915,73.06784
Rajasthan,Sikar Latitude and Longitude,27.61206,75.13996
Rajasthan,Sirohi Latitude and Longitude,24.83333,72.75
Rajasthan,Siwana Latitude and Longitude,25.65154,72.42243
Rajasthan,Sojat Latitude and Longitude,25.92493,73.66633
Rajasthan,Sri Dungargarh Latitude and Longitude,28.09617,74.00868
Rajasthan,Sri Madhopur Latitude and Longitude,27.46599,75.59736
Rajasthan,Sujangarh Latitude and Longitude,27.7,74.46667
Rajasthan,Suket Latitude and Longitude,24.64609,76.0417
Rajasthan,Sunel Latitude and Longitude,24.37065,75.95708
Rajasthan,Surajgarh Latitude and Longitude,28.31005,75.73271
Rajasthan,Suratgarh Latitude and Longitude,29.3215,73.89979
Rajasthan,Takhatgarh Latitude and Longitude,25.32235,73.00487
Rajasthan,Taranagar Latitude and Longitude,28.6686,75.03207
Rajasthan,Tijara Latitude and Longitude,27.93411,76.85541
Rajasthan,Todabhim Latitude and Longitude,26.91667,76.81667
Rajasthan,Todaraisingh Latitude and Longitude,26.02401,75.48182
Rajasthan,Tonk Latitude and Longitude,26.16667,75.58333
Rajasthan,Udaipur Latitude and Longitude,24.33,73.77
Rajasthan,Udpura Latitude and Longitude,24.73355,75.97514
Rajasthan,Uniara Latitude and Longitude,26.15336,75.21523
Rajasthan,Wer Latitude and Longitude,27.0186,77.17636
Sikkim,East District Latitude and Longitude,27.33333,88.66667
Sikkim,Gangtok Latitude and Longitude,27.32574,88.61216
Sikkim,Gyalshing Latitude and Longitude,27.28952,88.25764
Sikkim,Jorethang Latitude and Longitude,27.10696,88.32332
Sikkim,Mangan Latitude and Longitude,27.50965,88.52206
Sikkim,Namchi Latitude and Longitude,27.16494,88.3638
Sikkim,Naya Bazar Latitude and Longitude,27.13082,88.23972
Sikkim,North District Latitude and Longitude,27.66667,88.5
Sikkim,Rangpo Latitude and Longitude,27.17733,88.53358
Sikkim,Singtam Latitude and Longitude,27.23467,88.50168
Sikkim,South District Latitude and Longitude,27.33333,88.41667
Sikkim,West District Latitude and Longitude,27.33333,88.25
Tamil Nadu,Abiramam Latitude and Longitude,9.4423,78.4399
Tamil Nadu,Adirampattinam Latitude and Longitude,10.34059,79.37905
Tamil Nadu,Aduthurai Latitude and Longitude,11.01542,79.48093
Tamil Nadu,Alagapuram Latitude and Longitude,11.88705,78.91758
Tamil Nadu,Alandur Latitude and Longitude,13.0025,80.20611
Tamil Nadu,Alanganallur Latitude and Longitude,10.04697,78.09033
Tamil Nadu,Alangayam Latitude and Longitude,12.62235,78.75207
Tamil Nadu,Alangudi Latitude and Longitude,10.3606,78.98492
Tamil Nadu,Alangulam Latitude and Longitude,8.86404,77.49937
Tamil Nadu,Alappakkam Latitude and Longitude,11.59895,79.71893
Tamil Nadu,Alwa Tirunagari Latitude and Longitude,8.60635,77.93983
Tamil Nadu,Ambasamudram Latitude and Longitude,8.71068,77.4519
Tamil Nadu,Ambattur Latitude and Longitude,13.09818,80.16152
Tamil Nadu,Ambur Latitude and Longitude,12.79163,78.71644
Tamil Nadu,Ammapettai Latitude and Longitude,10.79476,79.31986
Tamil Nadu,Anamalais Latitude and Longitude,10.58303,76.93441
Tamil Nadu,Andippatti Latitude and Longitude,9.99797,77.62097
Tamil Nadu,Annamalainagar Latitude and Longitude,11.4,79.73333
Tamil Nadu,Annavasal Latitude and Longitude,10.4606,78.70029
Tamil Nadu,Annur Latitude and Longitude,11.23616,77.10514
Tamil Nadu,Anthiyur Latitude and Longitude,11.57506,77.59043
Tamil Nadu,Arakkonam Latitude and Longitude,13.08449,79.67053
Tamil Nadu,Arantangi Latitude and Longitude,10.17235,78.99118
Tamil Nadu,Arcot Latitude and Longitude,12.90569,79.31897
Tamil Nadu,Arimalam Latitude and Longitude,10.25498,78.88403
Tamil Nadu,Ariyalur Latitude and Longitude,11.15,79.25
Tamil Nadu,Arni Latitude and Longitude,12.66771,79.28529
Tamil Nadu,Arumbavur Latitude and Longitude,11.38096,78.72965
Tamil Nadu,Arumuganeri Latitude and Longitude,8.5688,78.09091
Tamil Nadu,Aruppukkottai Latitude and Longitude,9.5096,78.09588
Tamil Nadu,Aruvankad Latitude and Longitude,11.36315,76.7579
Tamil Nadu,Attayyampatti Latitude and Longitude,11.53272,78.05363
Tamil Nadu,Attur Latitude and Longitude,11.59414,78.60143
Tamil Nadu,Auroville Latitude and Longitude,12.00549,79.80885
Tamil Nadu,Avadi Latitude and Longitude,13.1147,80.10981
Tamil Nadu,Avinashi Latitude and Longitude,11.19297,77.26865
Tamil Nadu,Ayakudi Latitude and Longitude,10.44992,77.55198
Tamil Nadu,Ayyampettai Latitude and Longitude,10.90141,79.17984
Tamil Nadu,Belur Latitude and Longitude,11.70752,78.41437
Tamil Nadu,Bhavani Latitude and Longitude,11.44553,77.68215
Tamil Nadu,Bodinayakkanur Latitude and Longitude,10.01171,77.34976
Tamil Nadu,Chengam Latitude and Longitude,12.30889,78.79137
Tamil Nadu,Chennai Latitude and Longitude,13.08784,80.27847
Tamil Nadu,Chennimalai Latitude and Longitude,11.16378,77.60388
Tamil Nadu,Chetput Latitude and Longitude,13.07,80.24083
Tamil Nadu,Chettipalaiyam Latitude and Longitude,10.91248,77.03699
Tamil Nadu,Cheyyar Latitude and Longitude,12.66052,79.54308
Tamil Nadu,Cheyyur Latitude and Longitude,12.34948,80.00304
Tamil Nadu,Chidambaram Latitude and Longitude,11.39933,79.69144
Tamil Nadu,Chingleput Latitude and Longitude,12.69184,79.97661
Tamil Nadu,Chinna Salem Latitude and Longitude,11.63422,78.87412
Tamil Nadu,Chinnamanur Latitude and Longitude,9.83999,77.38109
Tamil Nadu,Chinnasekkadu Latitude and Longitude,13.16089,80.25727
Tamil Nadu,Cholapuram Latitude and Longitude,9.35193,77.56839
Tamil Nadu,Coimbatore Latitude and Longitude,10.8,77.09
Tamil Nadu,Colachel Latitude and Longitude,8.17938,77.25818
Tamil Nadu,Cuddalore Latitude and Longitude,11.52,79.51
Tamil Nadu,Cumbum Latitude and Longitude,9.73647,77.2847
Tamil Nadu,Denkanikota Latitude and Longitude,12.5301,77.78887
Tamil Nadu,Desur Latitude and Longitude,12.43727,79.48145
Tamil Nadu,Devadanappatti Latitude and Longitude,10.14673,77.6439
Tamil Nadu,Devakottai Latitude and Longitude,9.94704,78.8233
Tamil Nadu,Dhali Latitude and Longitude,10.51049,77.18806
Tamil Nadu,Dharapuram Latitude and Longitude,10.73828,77.53223
Tamil Nadu,Dharmapuri Latitude and Longitude,12.1277,78.15794
Tamil Nadu,Dindigul Latitude and Longitude,10.4,77.8
Tamil Nadu,Dusi Latitude and Longitude,12.77574,79.67892
Tamil Nadu,Elayirampannai Latitude and Longitude,9.27033,77.82494
Tamil Nadu,Elumalai Latitude and Longitude,9.86501,77.69923
Tamil Nadu,Eral Latitude and Longitude,8.62584,78.02282
Tamil Nadu,Eraniel Latitude and Longitude,8.20589,77.31726
Tamil Nadu,Erode Latitude and Longitude,11.34,77.55
Tamil Nadu,Erumaippatti Latitude and Longitude,11.14671,78.28996
Tamil Nadu,Ettaiyapuram Latitude and Longitude,9.14405,77.99066
Tamil Nadu,Gandhi Nagar Latitude and Longitude,13.00639,80.25417
Tamil Nadu,Gangaikondan Latitude and Longitude,8.85785,77.78019
Tamil Nadu,Gangavalli Latitude and Longitude,11.49828,78.64966
Tamil Nadu,Gingee Latitude and Longitude,12.25282,79.41727
Tamil Nadu,Gobichettipalayam Latitude and Longitude,11.45496,77.4422
Tamil Nadu,Gudalur Latitude and Longitude,9.67826,77.24951
Tamil Nadu,Gudiyatham Latitude and Longitude,12.94601,78.87377
Tamil Nadu,Guduvancheri Latitude and Longitude,12.84519,80.06055
Tamil Nadu,Gummidipundi Latitude and Longitude,13.40765,80.10879
Tamil Nadu,Harur Latitude and Longitude,12.05267,78.48023
Tamil Nadu,Hosur Latitude and Longitude,12.73647,77.83264
Tamil Nadu,Idappadi Latitude and Longitude,11.58624,77.83891
Tamil Nadu,Ilampillai Latitude and Longitude,11.60659,78.00676
Tamil Nadu,Iluppur Latitude and Longitude,10.51347,78.62357
Tamil Nadu,Injambakkam Latitude and Longitude,12.9162,80.2488
Tamil Nadu,Irugur Latitude and Longitude,11.01782,77.06285
Tamil Nadu,Jalakandapuram Latitude and Longitude,11.69779,77.87298
Tamil Nadu,Jalarpet Latitude and Longitude,12.57025,78.57318
Tamil Nadu,Jayamkondacholapuram Latitude and Longitude,11.21266,79.36369
Tamil Nadu,Kadambur Latitude and Longitude,8.99739,77.86191
Tamil Nadu,Kadayanallur Latitude and Longitude,9.07277,77.34152
Tamil Nadu,Kalakkadu Latitude and Longitude,8.5138,77.54944
Tamil Nadu,Kalavai Latitude and Longitude,12.77029,79.41999
Tamil Nadu,Kallakkurichchi Latitude and Longitude,11.7404,78.959
Tamil Nadu,Kallidaikurichi Latitude and Longitude,8.68591,77.46592
Tamil Nadu,Kallupatti Latitude and Longitude,9.71667,77.86667
Tamil Nadu,Kalugumalai Latitude and Longitude,9.14941,77.70569
Tamil Nadu,Kamuthi Latitude and Longitude,9.40732,78.37337
Tamil Nadu,Kanadukattan Latitude and Longitude,10.17209,78.77935
Tamil Nadu,Kancheepuram Latitude and Longitude,12.67,79.99
Tamil Nadu,Kanchipuram Latitude and Longitude,12.83515,79.70006
Tamil Nadu,Kangayam Latitude and Longitude,11.00599,77.5609
Tamil Nadu,Kanniyakumari Latitude and Longitude,8.32,77.34
Tamil Nadu,Karaikkudi Latitude and Longitude,10.06615,78.76784
Tamil Nadu,Karamadai Latitude and Longitude,11.24058,76.96009
Tamil Nadu,Karambakkudi Latitude and Longitude,10.45866,79.14101
Tamil Nadu,Kariapatti Latitude and Longitude,9.67505,78.09992
Tamil Nadu,Karumbakkam Latitude and Longitude,12.70203,80.0911
Tamil Nadu,Karur Latitude and Longitude,10.95771,78.08095
Tamil Nadu,Katpadi Latitude and Longitude,12.96951,79.14552
Tamil Nadu,Kattivakkam Latitude and Longitude,13.21667,80.31667
Tamil Nadu,Kattupputtur Latitude and Longitude,10.99385,78.21929
Tamil Nadu,Kaveripatnam Latitude and Longitude,12.42186,78.2188
Tamil Nadu,Kayalpattinam Latitude and Longitude,8.57143,78.11992
Tamil Nadu,Kayattar Latitude and Longitude,8.94834,77.77424
Tamil Nadu,Keelakarai Latitude and Longitude,9.23183,78.78545
Tamil Nadu,Kelamangalam Latitude and Longitude,12.60307,77.85193
Tamil Nadu,Kil Bhuvanagiri Latitude and Longitude,11.44216,79.64763
Tamil Nadu,Kilvelur Latitude and Longitude,10.76721,79.74186
Tamil Nadu,Kiranur Latitude and Longitude,10.56988,78.78682
Tamil Nadu,Kodaikanal Latitude and Longitude,10.23925,77.48932
Tamil Nadu,Kodumudi Latitude and Longitude,11.07751,77.88363
Tamil Nadu,Kombai Latitude and Longitude,9.84745,77.29603
Tamil Nadu,Konganapuram Latitude and Longitude,11.57105,77.9004
Tamil Nadu,Koothanallur Latitude and Longitude,10.7199,79.5157
Tamil Nadu,Koradachcheri Latitude and Longitude,10.77019,79.49158
Tamil Nadu,Korampallam Latitude and Longitude,8.77506,78.09158
Tamil Nadu,Kotagiri Latitude and Longitude,11.42072,76.86035
Tamil Nadu,Kottaiyur Latitude and Longitude,10.10956,78.7956
Tamil Nadu,Kovilpatti Latitude and Longitude,9.17167,77.86989
Tamil Nadu,Krishnagiri Latitude and Longitude,12.58,77.96
Tamil Nadu,Kulattur Latitude and Longitude,9.0032,78.1928
Tamil Nadu,Kulittalai Latitude and Longitude,10.93487,78.41251
Tamil Nadu,Kumaralingam Latitude and Longitude,10.48936,77.3499
Tamil Nadu,Kumbakonam Latitude and Longitude,10.96209,79.39124
Tamil Nadu,Kunnattur Latitude and Longitude,12.34782,78.51046
Tamil Nadu,Kurinjippadi Latitude and Longitude,11.55028,79.59066
Tamil Nadu,Kuttalam Latitude and Longitude,8.9303,77.26951
Tamil Nadu,Kuzhithurai Latitude and Longitude,8.31792,77.19192
Tamil Nadu,Lalgudi Latitude and Longitude,10.87419,78.81935
Tamil Nadu,Madambakkam Latitude and Longitude,12.8525,80.04667
Tamil Nadu,Madipakkam Latitude and Longitude,12.96226,80.19864
Tamil Nadu,Madukkarai Latitude and Longitude,10.90568,76.96344
Tamil Nadu,Madukkur Latitude and Longitude,10.48098,79.39939
Tamil Nadu,Madurai Latitude and Longitude,9.89,78.03
Tamil Nadu,Madurantakam Latitude and Longitude,12.51167,79.88485
Tamil Nadu,Mallapuram Latitude and Longitude,11.98231,78.24796
Tamil Nadu,Mallasamudram Latitude and Longitude,11.49333,78.03119
Tamil Nadu,Mallur Latitude and Longitude,11.54424,78.14078
Tamil Nadu,Manali Latitude and Longitude,13.16667,80.26667
Tamil Nadu,Manalurpettai Latitude and Longitude,12.00788,79.09184
Tamil Nadu,Manamadurai Latitude and Longitude,9.67318,78.47096
Tamil Nadu,Manappakkam Latitude and Longitude,13.01083,80.16861
Tamil Nadu,Manapparai Latitude and Longitude,10.60772,78.42582
Tamil Nadu,Manavalakurichi Latitude and Longitude,8.14776,77.30552
Tamil Nadu,Mandapam Latitude and Longitude,9.27571,79.12362
Tamil Nadu,Mangalam Latitude and Longitude,9.76473,78.64037
Tamil Nadu,Mannargudi Latitude and Longitude,10.66626,79.45064
Tamil Nadu,Marakkanam Latitude and Longitude,12.19214,79.94193
Tamil Nadu,Marandahalli Latitude and Longitude,12.38826,78.00316
Tamil Nadu,Masinigudi Latitude and Longitude,11.56831,76.64087
Tamil Nadu,Mattur Latitude and Longitude,11.32147,79.20245
Tamil Nadu,Mayiladuthurai Latitude and Longitude,11.10354,79.655
Tamil Nadu,Melur Latitude and Longitude,10.03241,78.3393
Tamil Nadu,Mettuppalaiyam Latitude and Longitude,11.16806,78.44944
Tamil Nadu,Mettur Latitude and Longitude,11.78796,77.8008
Tamil Nadu,Minjur Latitude and Longitude,13.27951,80.25815
Tamil Nadu,Mohanur Latitude and Longitude,11.05936,78.13965
Tamil Nadu,Mudukulattur Latitude and Longitude,9.34169,78.51388
Tamil Nadu,Mulanur Latitude and Longitude,10.79426,77.7115
Tamil Nadu,Musiri Latitude and Longitude,10.95299,78.44427
Tamil Nadu,Muttupet Latitude and Longitude,10.39505,79.49353
Tamil Nadu,Naduvattam Latitude and Longitude,11.48075,76.54365
Tamil Nadu,Nagapattinam Latitude and Longitude,10.85,79.74
Tamil Nadu,Nagercoil Latitude and Longitude,8.17899,77.43227
Tamil Nadu,Namagiripettai Latitude and Longitude,11.45513,78.26818
Tamil Nadu,Namakkal Latitude and Longitude,11.3,78.13
Tamil Nadu,Nambiyur Latitude and Longitude,11.35811,77.32115
Tamil Nadu,Nambutalai Latitude and Longitude,9.72766,79.00707
Tamil Nadu,Nandambakkam Latitude and Longitude,12.97795,80.06781
Tamil Nadu,Nangavalli Latitude and Longitude,11.76189,77.89093
Tamil Nadu,Nangilickondan Latitude and Longitude,12.25539,79.47508
Tamil Nadu,Nanguneri Latitude and Longitude,8.49326,77.65806
Tamil Nadu,Nannilam Latitude and Longitude,10.87933,79.61062
